id,Latitude,Longitude,NumberOfStories,YearBuilt,OccupancyClass,PlanArea,StructureType,Footprint
3407,61.1797297,-149.9422007,1,1973,COM1,342,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.941792,61.179745],[-149.941650,61.179729],[-149.941614,61.179804],[-149.941756,61.179819],[-149.941792,61.179745]]]},""properties"":{}}"
3408,61.17869677,-149.9404772,2,1966,RES4,10339,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.941089,61.178801],[-149.940803,61.178742],[-149.940705,61.178853],[-149.940684,61.178855],[-149.940346,61.178785],[-149.940333,61.178750],[-149.940262,61.178756],[-149.940083,61.178719],[-149.940054,61.178752],[-149.940045,61.178753],[-149.939728,61.178688],[-149.939681,61.178692],[-149.939506,61.178890],[-149.939517,61.178919],[-149.939773,61.178972],[-149.939785,61.178971],[-149.939885,61.178992],[-149.939922,61.179086],[-149.940307,61.179165],[-149.940342,61.179162],[-149.940568,61.179209],[-149.940627,61.179203],[-149.940725,61.179092],[-149.940840,61.179082],[-149.941089,61.178801]]]},""properties"":{}}"
3409,61.17972832,-149.9393789,3,1962,RES3,19184,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.939122,61.179574],[-149.938965,61.179733],[-149.939417,61.179837],[-149.939574,61.179678],[-149.939122,61.179574]]]},""properties"":{}}"
3410,61.1795411,-149.9395424,2,1957,RES4,6972,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.939619,61.179467],[-149.939526,61.179450],[-149.939537,61.179436],[-149.939285,61.179388],[-149.939196,61.179495],[-149.939541,61.179561],[-149.939619,61.179467]]]},""properties"":{}}"
3411,61.17990655,-149.9401292,2,1952,COM4,4664,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.939847,61.179821],[-149.939688,61.180018],[-149.940019,61.180080],[-149.940178,61.179883],[-149.939847,61.179821]]]},""properties"":{}}"
3412,61.17883826,-149.9422527,1,1952,RES1,1200,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.941893,61.178671],[-149.941735,61.178635],[-149.941683,61.178689],[-149.941768,61.178708],[-149.941669,61.178808],[-149.941853,61.178850],[-149.941936,61.178766],[-149.941825,61.178740],[-149.941893,61.178671]]]},""properties"":{}}"
3413,61.17861541,-149.942293,2,1966,RES3,1736,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.942562,61.178297],[-149.942218,61.178220],[-149.942111,61.178330],[-149.942455,61.178407],[-149.942562,61.178297]]]},""properties"":{}}"
3414,61.180578,-149.940222,2,1963,RES4,12760,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.939594,61.180501],[-149.939751,61.180650],[-149.940437,61.180483],[-149.940279,61.180333],[-149.939594,61.180501]]]},""properties"":{}}"
3415,61.18010592,-149.9390929,2,1985,RES4,4540,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.939317,61.180186],[-149.938682,61.180087],[-149.938662,61.180068],[-149.938566,61.180076],[-149.938534,61.180225],[-149.939037,61.180331],[-149.938515,61.180460],[-149.938194,61.180410],[-149.938129,61.180507],[-149.938234,61.180524],[-149.938272,61.180559],[-149.938088,61.180604],[-149.938103,61.180646],[-149.938039,61.180662],[-149.938001,61.180665],[-149.937992,61.180679],[-149.938006,61.180692],[-149.938079,61.180686],[-149.938472,61.180589],[-149.938546,61.180601],[-149.938599,61.180522],[-149.938643,61.180529],[-149.939189,61.180395],[-149.939129,61.180339],[-149.939127,61.180333],[-149.939230,61.180326],[-149.939319,61.180193],[-149.939317,61.180186]]]},""properties"":{}}"
3416,61.18010592,-149.9390929,1,1952,RES1,1200,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.939317,61.180186],[-149.938682,61.180087],[-149.938662,61.180068],[-149.938566,61.180076],[-149.938534,61.180225],[-149.939037,61.180331],[-149.938515,61.180460],[-149.938194,61.180410],[-149.938129,61.180507],[-149.938234,61.180524],[-149.938272,61.180559],[-149.938088,61.180604],[-149.938103,61.180646],[-149.938039,61.180662],[-149.938001,61.180665],[-149.937992,61.180679],[-149.938006,61.180692],[-149.938079,61.180686],[-149.938472,61.180589],[-149.938546,61.180601],[-149.938599,61.180522],[-149.938643,61.180529],[-149.939189,61.180395],[-149.939129,61.180339],[-149.939127,61.180333],[-149.939230,61.180326],[-149.939319,61.180193],[-149.939317,61.180186]]]},""properties"":{}}"
3417,61.176888,-149.9358914,1,1959,RES3,968,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.935817,61.176935],[-149.935687,61.176904],[-149.935608,61.176982],[-149.935738,61.177013],[-149.935817,61.176935]]]},""properties"":{}}"
3418,61.17771876,-149.9393978,1,1964,RES3,2206,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.939499,61.177780],[-149.939171,61.177710],[-149.939134,61.177750],[-149.939092,61.177741],[-149.939030,61.177808],[-149.939401,61.177887],[-149.939499,61.177780]]]},""properties"":{}}"
3419,61.17766032,-149.9389927,1,1965,RES3,2000,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.938729,61.177580],[-149.938670,61.177637],[-149.938753,61.177657],[-149.938731,61.177679],[-149.939055,61.177758],[-149.939137,61.177679],[-149.938729,61.177580]]]},""properties"":{}}"
3420,61.17760343,-149.9385817,1,1955,RES1,1072,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.938548,61.177499],[-149.938450,61.177611],[-149.938633,61.177648],[-149.938732,61.177536],[-149.938548,61.177499]]]},""properties"":{}}"
3421,61.17754577,-149.9381681,1,1958,RES1,1022,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.938271,61.177587],[-149.938356,61.177486],[-149.938093,61.177434],[-149.938008,61.177535],[-149.938271,61.177587]]]},""properties"":{}}"
3422,61.17748713,-149.9377569,2,1992,RES3,2700,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.937551,61.177568],[-149.937742,61.177589],[-149.937840,61.177384],[-149.937649,61.177362],[-149.937551,61.177568]]]},""properties"":{}}"
3423,61.17743074,-149.9373439,2,1967,RES1,3200,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.937074,61.177537],[-149.937187,61.177555],[-149.937231,61.177488],[-149.937387,61.177512],[-149.937499,61.177342],[-149.937344,61.177318],[-149.937356,61.177300],[-149.937242,61.177282],[-149.937074,61.177537]]]},""properties"":{}}"
3424,61.17737428,-149.9369345,1,1958,RES1,1468,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.937121,61.177333],[-149.936845,61.177278],[-149.936715,61.177432],[-149.936881,61.177465],[-149.936921,61.177417],[-149.937031,61.177439],[-149.937121,61.177333]]]},""properties"":{}}"
3425,61.17797993,-149.9376781,1,1958,RES1,1068,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.937578,61.177862],[-149.937507,61.177949],[-149.937786,61.178001],[-149.937856,61.177914],[-149.937578,61.177862]]]},""properties"":{}}"
3426,61.17803723,-149.9380911,1,1956,RES3,1600,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.937907,61.178096],[-149.938086,61.178122],[-149.938187,61.177963],[-149.938008,61.177936],[-149.937907,61.178096]]]},""properties"":{}}"
3427,61.17809234,-149.9385025,1,1966,RES3,2120,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.938584,61.178153],[-149.938725,61.178166],[-149.938751,61.178103],[-149.938425,61.178073],[-149.938391,61.178158],[-149.938576,61.178175],[-149.938584,61.178153]]]},""properties"":{}}"
3428,61.17819904,-149.9366263,1,1965,RES3,480,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.936802,61.178263],[-149.936805,61.178188],[-149.936704,61.178186],[-149.936700,61.178262],[-149.936802,61.178263]]]},""properties"":{}}"
3429,61.17812371,-149.9360785,1,1965,RES3,480,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.936107,61.178189],[-149.936235,61.178204],[-149.936281,61.178112],[-149.936153,61.178097],[-149.936107,61.178189]]]},""properties"":{}}"
3430,61.17804774,-149.9355348,1,1965,RES3,480,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.935283,61.177984],[-149.935290,61.178068],[-149.935403,61.178066],[-149.935402,61.178054],[-149.935461,61.178053],[-149.935455,61.177980],[-149.935283,61.177984]]]},""properties"":{}}"
3431,61.17893306,-149.9378527,1,1952,RES3,1616,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.937750,61.178945],[-149.937940,61.178967],[-149.937981,61.178885],[-149.937790,61.178863],[-149.937750,61.178945]]]},""properties"":{}}"
3432,61.17887581,-149.937445,1,1950,RES1,1916,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.937451,61.178645],[-149.938236,61.178741],[-149.938285,61.178789],[-149.938405,61.178804],[-149.938448,61.178794],[-149.938492,61.178799],[-149.938510,61.178817],[-149.938548,61.178808],[-149.938577,61.178837],[-149.938782,61.178863],[-149.938844,61.178848],[-149.938895,61.178854],[-149.938963,61.178838],[-149.938973,61.178819],[-149.939013,61.178810],[-149.939097,61.178651],[-149.939175,61.178632],[-149.938929,61.178387],[-149.938426,61.178326],[-149.937924,61.178443],[-149.937917,61.178456],[-149.937951,61.178490],[-149.938278,61.178530],[-149.938269,61.178547],[-149.938214,61.178560],[-149.937540,61.178477],[-149.937451,61.178645]]]},""properties"":{}}"
3433,61.17882122,-149.9370351,1,1952,RES1,1344,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.936153,61.179160],[-149.936455,61.179193],[-149.936494,61.179188],[-149.936494,61.179188],[-149.936553,61.179181],[-149.936561,61.179195],[-149.936555,61.179208],[-149.936568,61.179232],[-149.936632,61.179239],[-149.936690,61.179232],[-149.936842,61.179248],[-149.936879,61.179168],[-149.936866,61.179144],[-149.936608,61.179116],[-149.936593,61.179149],[-149.936561,61.179153],[-149.936551,61.179135],[-149.936572,61.179089],[-149.936568,61.179081],[-149.936516,61.179075],[-149.936488,61.179079],[-149.936392,61.179068],[-149.936381,61.179048],[-149.936214,61.179030],[-149.936153,61.179160]]]},""properties"":{}}"
3434,61.17859404,-149.9353926,1,1958,RES1,2548,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.935116,61.178580],[-149.935074,61.178667],[-149.935421,61.178705],[-149.935474,61.178594],[-149.935288,61.178574],[-149.935276,61.178598],[-149.935116,61.178580]]]},""properties"":{}}"
3435,61.1773489,-149.9392142,1,1958,COM1,3715,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.939085,61.176923],[-149.939054,61.176972],[-149.939100,61.176979],[-149.939064,61.177035],[-149.939173,61.177051],[-149.939256,61.176922],[-149.939164,61.176908],[-149.939149,61.176932],[-149.939085,61.176923]]]},""properties"":{}}"
3436,61.17836517,-149.9381368,5,1985,RES4,46782,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.937451,61.178645],[-149.938236,61.178741],[-149.938285,61.178789],[-149.938405,61.178804],[-149.938448,61.178794],[-149.938492,61.178799],[-149.938510,61.178817],[-149.938548,61.178808],[-149.938577,61.178837],[-149.938782,61.178863],[-149.938844,61.178848],[-149.938895,61.178854],[-149.938963,61.178838],[-149.938973,61.178819],[-149.939013,61.178810],[-149.939097,61.178651],[-149.939175,61.178632],[-149.938929,61.178387],[-149.938426,61.178326],[-149.937924,61.178443],[-149.937917,61.178456],[-149.937951,61.178490],[-149.938278,61.178530],[-149.938269,61.178547],[-149.938214,61.178560],[-149.937540,61.178477],[-149.937451,61.178645]]]},""properties"":{}}"
3437,61.17910124,-149.9354768,2,1961,RES1,1736,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.935790,61.179013],[-149.935746,61.179100],[-149.936086,61.179140],[-149.936130,61.179052],[-149.935790,61.179013]]]},""properties"":{}}"
3438,61.1791608,-149.9358838,1,1983,RES1,2032,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.935790,61.179013],[-149.935746,61.179100],[-149.936086,61.179140],[-149.936130,61.179052],[-149.935790,61.179013]]]},""properties"":{}}"
3439,61.17921519,-149.9362966,1,1953,RES3,1460,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.936153,61.179160],[-149.936455,61.179193],[-149.936494,61.179188],[-149.936494,61.179188],[-149.936553,61.179181],[-149.936561,61.179195],[-149.936555,61.179208],[-149.936568,61.179232],[-149.936632,61.179239],[-149.936690,61.179232],[-149.936842,61.179248],[-149.936879,61.179168],[-149.936866,61.179144],[-149.936608,61.179116],[-149.936593,61.179149],[-149.936561,61.179153],[-149.936551,61.179135],[-149.936572,61.179089],[-149.936568,61.179081],[-149.936516,61.179075],[-149.936488,61.179079],[-149.936392,61.179068],[-149.936381,61.179048],[-149.936214,61.179030],[-149.936153,61.179160]]]},""properties"":{}}"
3440,61.17927285,-149.9367078,1,1972,RES1,2172,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.936153,61.179160],[-149.936455,61.179193],[-149.936494,61.179188],[-149.936494,61.179188],[-149.936553,61.179181],[-149.936561,61.179195],[-149.936555,61.179208],[-149.936568,61.179232],[-149.936632,61.179239],[-149.936690,61.179232],[-149.936842,61.179248],[-149.936879,61.179168],[-149.936866,61.179144],[-149.936608,61.179116],[-149.936593,61.179149],[-149.936561,61.179153],[-149.936551,61.179135],[-149.936572,61.179089],[-149.936568,61.179081],[-149.936516,61.179075],[-149.936488,61.179079],[-149.936392,61.179068],[-149.936381,61.179048],[-149.936214,61.179030],[-149.936153,61.179160]]]},""properties"":{}}"
3441,61.1793284,-149.9371178,1,1959,RES1,1216,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.936975,61.179349],[-149.937271,61.179379],[-149.937325,61.179252],[-149.937240,61.179244],[-149.937224,61.179281],[-149.937080,61.179266],[-149.937066,61.179300],[-149.936999,61.179293],[-149.936975,61.179349]]]},""properties"":{}}"
3442,61.17938614,-149.9375278,1,1956,RES3,2479,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.937539,61.179364],[-149.937664,61.179378],[-149.937695,61.179313],[-149.937621,61.179304],[-149.937626,61.179295],[-149.937491,61.179280],[-149.937425,61.179418],[-149.937509,61.179428],[-149.937539,61.179364]]]},""properties"":{}}"
3443,61.17944222,-149.9379394,1,1960,COM4,1550,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.938116,61.179634],[-149.937592,61.179583],[-149.937533,61.179725],[-149.937660,61.179737],[-149.937648,61.179766],[-149.937723,61.179773],[-149.937744,61.179721],[-149.937796,61.179726],[-149.937777,61.179770],[-149.938048,61.179797],[-149.938116,61.179634]]]},""properties"":{}}"
3444,61.18036175,-149.9344624,2,1968,RES3,4536,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.934290,61.180290],[-149.934252,61.180403],[-149.934380,61.180413],[-149.934418,61.180300],[-149.934290,61.180290]]]},""properties"":{}}"
3445,61.18015342,-149.9345626,1,1971,RES3,2646,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.934267,61.179987],[-149.934223,61.180074],[-149.934523,61.180110],[-149.934567,61.180022],[-149.934267,61.179987]]]},""properties"":{}}"
3446,61.17988541,-149.934688,2,1976,RES1,2604,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.934255,61.179881],[-149.934345,61.179886],[-149.934336,61.179926],[-149.934535,61.179936],[-149.934566,61.179797],[-149.934277,61.179782],[-149.934255,61.179881]]]},""properties"":{}}"
3447,61.17974067,-149.9334315,2,2005,RES3,2880,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.933204,61.179787],[-149.933393,61.179805],[-149.933450,61.179662],[-149.933262,61.179644],[-149.933204,61.179787]]]},""properties"":{}}"
3448,61.18074619,-149.9330097,1,1968,RES3,484,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.932978,61.180945],[-149.932973,61.180866],[-149.932928,61.180867],[-149.932933,61.180945],[-149.932978,61.180945]]]},""properties"":{}}"
3449,61.17898055,-149.9345928,2,1985,RES3,5304,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.934383,61.178931],[-149.934311,61.179069],[-149.934683,61.179115],[-149.934756,61.178977],[-149.934383,61.178931]]]},""properties"":{}}"
3450,61.18058738,-149.9362012,1,1999,COM1,4725,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.935305,61.180862],[-149.935306,61.181028],[-149.935886,61.181027],[-149.935885,61.180861],[-149.935305,61.180862]]]},""properties"":{}}"
3451,61.17986481,-149.9376837,1,2005,COM1,6416,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.938116,61.179634],[-149.937592,61.179583],[-149.937533,61.179725],[-149.937660,61.179737],[-149.937648,61.179766],[-149.937723,61.179773],[-149.937744,61.179721],[-149.937796,61.179726],[-149.937777,61.179770],[-149.938048,61.179797],[-149.938116,61.179634]]]},""properties"":{}}"
3452,61.17969526,-149.9356712,3,1998,RES4,41406,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.936136,61.180076],[-149.936525,61.180123],[-149.936549,61.180076],[-149.936745,61.180100],[-149.936734,61.180121],[-149.936959,61.180148],[-149.937006,61.180058],[-149.936728,61.180025],[-149.936718,61.180045],[-149.936605,61.180031],[-149.936844,61.179573],[-149.936803,61.179568],[-149.936858,61.179462],[-149.935858,61.179340],[-149.935759,61.179531],[-149.936277,61.179594],[-149.936286,61.179576],[-149.936335,61.179582],[-149.936363,61.179528],[-149.936419,61.179535],[-149.936136,61.180076]]]},""properties"":{}}"
3453,61.17710272,-149.9317418,1,1973,RES1,2160,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.931256,61.177130],[-149.931262,61.177184],[-149.931240,61.177201],[-149.931245,61.177255],[-149.931303,61.177254],[-149.931305,61.177277],[-149.931391,61.177275],[-149.931434,61.177242],[-149.931462,61.177251],[-149.931465,61.177273],[-149.931601,61.177269],[-149.931656,61.177229],[-149.931649,61.177171],[-149.931682,61.177170],[-149.931838,61.177219],[-149.931932,61.177149],[-149.931861,61.177127],[-149.931937,61.177069],[-149.931936,61.177058],[-149.931787,61.177012],[-149.931563,61.177180],[-149.931557,61.177122],[-149.931256,61.177130]]]},""properties"":{}}"
3454,61.17937362,-149.9708658,2,2016,COM1,13428,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.971298,61.179246],[-149.970993,61.179238],[-149.970996,61.179211],[-149.970923,61.179208],[-149.970933,61.179122],[-149.971148,61.179128],[-149.971156,61.179061],[-149.970809,61.179051],[-149.970801,61.179113],[-149.970676,61.179110],[-149.970668,61.179170],[-149.970778,61.179173],[-149.970762,61.179308],[-149.971288,61.179323],[-149.971298,61.179246]]]},""properties"":{}}"
3455,61.17761273,-149.9709825,2,1985,COM1,9432,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.971296,61.178743],[-149.971298,61.178508],[-149.970837,61.178507],[-149.970835,61.178743],[-149.971296,61.178743]]]},""properties"":{}}"
3456,61.17815886,-149.9700548,2,2010,COM1,16664,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.969779,61.177897],[-149.969206,61.177898],[-149.969209,61.178309],[-149.969782,61.178308],[-149.969779,61.177897]]]},""properties"":{}}"
3457,61.17815886,-149.9700548,1,2000,COM1,6366,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.969779,61.177897],[-149.969206,61.177898],[-149.969209,61.178309],[-149.969782,61.178308],[-149.969779,61.177897]]]},""properties"":{}}"
3458,61.17933947,-149.977746,2,1978,COM1,6540,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.978084,61.179240],[-149.977988,61.179081],[-149.977523,61.179147],[-149.977620,61.179306],[-149.978084,61.179240]]]},""properties"":{}}"
3459,61.17925549,-149.9725483,2,1971,COM1,45160,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.973153,61.179010],[-149.972702,61.179012],[-149.972707,61.179325],[-149.973157,61.179323],[-149.973153,61.179010]]]},""properties"":{}}"
3460,61.17925549,-149.9725483,1,1974,COM1,6000,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.973153,61.179010],[-149.972702,61.179012],[-149.972707,61.179325],[-149.973157,61.179323],[-149.973153,61.179010]]]},""properties"":{}}"
3461,61.17925549,-149.9725483,1,1985,COM4,39803,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.973153,61.179010],[-149.972702,61.179012],[-149.972707,61.179325],[-149.973157,61.179323],[-149.973153,61.179010]]]},""properties"":{}}"
3462,61.17541035,-149.9690714,1,1974,COM1,10101,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.969635,61.175437],[-149.969636,61.175154],[-149.969158,61.175154],[-149.969158,61.175437],[-149.969635,61.175437]]]},""properties"":{}}"
3463,61.17540986,-149.9670129,1,1970,COM1,14778,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.966638,61.175289],[-149.966636,61.175412],[-149.966502,61.175411],[-149.966500,61.175528],[-149.967575,61.175531],[-149.967577,61.175386],[-149.967213,61.175385],[-149.967215,61.175248],[-149.966919,61.175247],[-149.966919,61.175290],[-149.966638,61.175289]]]},""properties"":{}}"
3464,61.17460612,-149.9581475,2,1975,COM4,6750,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.958206,61.174381],[-149.958207,61.174662],[-149.958493,61.174662],[-149.958492,61.174381],[-149.958206,61.174381]]]},""properties"":{}}"
3465,61.17464811,-149.9710183,1,1973,COM1,2784,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.971225,61.174598],[-149.971225,61.174467],[-149.971032,61.174467],[-149.971032,61.174434],[-149.970880,61.174433],[-149.970879,61.174598],[-149.971225,61.174598]]]},""properties"":{}}"
3466,61.17541136,-149.9703113,2,1973,COM1,8626,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.970595,61.175229],[-149.970299,61.175229],[-149.970299,61.175329],[-149.970146,61.175329],[-149.970146,61.175387],[-149.970306,61.175387],[-149.970306,61.175507],[-149.970595,61.175507],[-149.970595,61.175229]]]},""properties"":{}}"
3467,61.1754113,-149.9714447,1,1975,COM1,8284,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.971334,61.175353],[-149.971335,61.175552],[-149.971967,61.175551],[-149.971966,61.175352],[-149.971334,61.175353]]]},""properties"":{}}"
3468,61.1754121,-149.9725801,1,1976,COM1,5820,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.972129,61.175353],[-149.972131,61.175525],[-149.972592,61.175524],[-149.972590,61.175352],[-149.972129,61.175353]]]},""properties"":{}}"
3469,61.17612757,-149.969075,2,1976,COM1,12924,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.969419,61.176213],[-149.968690,61.176213],[-149.968689,61.176399],[-149.969419,61.176399],[-149.969419,61.176213]]]},""properties"":{}}"
3470,61.17464387,-149.9649153,1,1970,IND2,33623,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.964680,61.174866],[-149.964673,61.174638],[-149.964408,61.174640],[-149.964404,61.174503],[-149.964315,61.174503],[-149.964317,61.174589],[-149.964132,61.174590],[-149.964133,61.174627],[-149.964085,61.174627],[-149.964083,61.174570],[-149.963842,61.174571],[-149.963844,61.174637],[-149.963377,61.174641],[-149.963378,61.174651],[-149.963144,61.174653],[-149.963151,61.174870],[-149.963381,61.174868],[-149.963383,61.174925],[-149.963839,61.174922],[-149.963838,61.174871],[-149.964680,61.174866]]]},""properties"":{}}"
3471,61.17461068,-149.9670099,2,1967,COM1,21920,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.967590,61.174374],[-149.966593,61.174378],[-149.966598,61.174658],[-149.967091,61.174656],[-149.967092,61.174662],[-149.967594,61.174660],[-149.967590,61.174374]]]},""properties"":{}}"
3472,61.17540839,-149.9632147,1,1976,COM4,2440,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.963382,61.175480],[-149.963381,61.175579],[-149.963486,61.175579],[-149.963488,61.175410],[-149.963248,61.175410],[-149.963247,61.175480],[-149.963382,61.175480]]]},""properties"":{}}"
3473,61.17540734,-149.9616,1,1979,COM1,31430,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.960432,61.175180],[-149.959056,61.175179],[-149.959055,61.175538],[-149.960436,61.175539],[-149.960436,61.175493],[-149.961505,61.175494],[-149.961506,61.175298],[-149.960432,61.175298],[-149.960432,61.175180]]]},""properties"":{}}"
3474,61.17612337,-149.9619434,1,1981,COM1,23487,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.961104,61.176017],[-149.961106,61.176224],[-149.962608,61.176220],[-149.962606,61.176013],[-149.961104,61.176017]]]},""properties"":{}}"
3475,61.17460695,-149.9598041,1,1982,COM1,35744,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.958790,61.174727],[-149.959438,61.174728],[-149.959436,61.174873],[-149.960084,61.174874],[-149.960085,61.174724],[-149.960725,61.174725],[-149.960727,61.174499],[-149.960616,61.174477],[-149.960480,61.174477],[-149.960435,61.174469],[-149.960409,61.174500],[-149.960272,61.174473],[-149.960250,61.174499],[-149.960108,61.174471],[-149.960086,61.174498],[-149.959946,61.174471],[-149.959922,61.174500],[-149.959873,61.174490],[-149.959729,61.174490],[-149.959627,61.174470],[-149.959604,61.174498],[-149.959561,61.174489],[-149.959394,61.174489],[-149.959313,61.174473],[-149.959294,61.174496],[-149.959280,61.174496],[-149.959148,61.174470],[-149.959124,61.174498],[-149.958988,61.174472],[-149.958961,61.174504],[-149.958824,61.174477],[-149.958792,61.174516],[-149.958790,61.174727]]]},""properties"":{}}"
3476,61.17612583,-149.9642854,1,1983,COM4,32976,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-149.964200,61.175916],[-149.962960,61.175920],[-149.962965,61.176290],[-149.964104,61.176286],[-149.964104,61.176293],[-149.964206,61.176292],[-149.964200,61.175916]]]},""properties"":{}}"
