id,Latitude,Longitude,ReplacementCost,PlanArea,YearBuilt,NumberOfStories,OccupancyClass,StructureType,Footprint
1510,37.88037,-122.2626765,608000,3040,1931,2,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.262745,37.880441],[-122.262745,37.880299],[-122.262608,37.880299],[-122.262608,37.880441],[-122.262745,37.880441]]]},""properties"":{}}"
1511,37.8706905,-122.2780425,1041627.6,9892,1935,1,COM1,S2,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.277944,37.870610],[-122.277967,37.870785],[-122.278141,37.870771],[-122.278118,37.870596],[-122.277944,37.870610]]]},""properties"":{}}"
1512,37.87121278,-122.281451,115700,578.5,1948,1,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.281513,37.871284],[-122.281486,37.871131],[-122.281389,37.871141],[-122.281416,37.871295],[-122.281513,37.871284]]]},""properties"":{}}"
1513,37.87130511,-122.2808523,434400,2172,1942,2,RES3,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.280803,37.871237],[-122.280812,37.871377],[-122.280901,37.871374],[-122.280893,37.871233],[-122.280803,37.871237]]]},""properties"":{}}"
1514,37.87136263,-122.2848743,211400,1057,1917,1,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.284930,37.871434],[-122.284912,37.871284],[-122.284819,37.871291],[-122.284836,37.871441],[-122.284930,37.871434]]]},""properties"":{}}"
1515,37.8742445,-122.278639,469873.4167,2243.633333,1935,1,RES3,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.278698,37.874311],[-122.278698,37.874178],[-122.278580,37.874178],[-122.278580,37.874311],[-122.278698,37.874311]]]},""properties"":{}}"
1516,37.87065234,-122.2748457,1350500,6752.5,1936,2,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.274891,37.870544],[-122.274781,37.870550],[-122.274801,37.870761],[-122.274910,37.870755],[-122.274891,37.870544]]]},""properties"":{}}"
1517,37.8722335,-122.2762945,321400,1607,1917,1,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.276359,37.872305],[-122.276355,37.872160],[-122.276230,37.872162],[-122.276234,37.872307],[-122.276359,37.872305]]]},""properties"":{}}"
1518,37.8726875,-122.2723655,360668.8,2417,1960,1,COM1,C3,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.272317,37.872753],[-122.272414,37.872753],[-122.272414,37.872622],[-122.272317,37.872622],[-122.272317,37.872753]]]},""properties"":{}}"
1519,37.873132,-122.277581,179800,899,1924,1,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.277507,37.873094],[-122.277507,37.873170],[-122.277655,37.873170],[-122.277655,37.873094],[-122.277507,37.873094]]]},""properties"":{}}"
1520,37.874726,-122.274793,295100,1475.5,1950,1,RES3,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.274841,37.874815],[-122.274841,37.874637],[-122.274745,37.874637],[-122.274745,37.874815],[-122.274841,37.874815]]]},""properties"":{}}"
1521,37.8687425,-122.2481045,724800,3624,1965,2,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.248185,37.868738],[-122.248108,37.868679],[-122.248024,37.868747],[-122.248101,37.868806],[-122.248185,37.868738]]]},""properties"":{}}"
1522,37.86883582,-122.2525523,1450600,7253,1939,1,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.252667,37.868737],[-122.252443,37.868757],[-122.252452,37.868818],[-122.252407,37.868822],[-122.252422,37.868929],[-122.252691,37.868905],[-122.252667,37.868737]]]},""properties"":{}}"
1523,37.87008325,-122.2463737,470600,2353,1929,2,RES3,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.246487,37.870138],[-122.246488,37.870030],[-122.246260,37.870029],[-122.246259,37.870136],[-122.246487,37.870138]]]},""properties"":{}}"
1524,37.87312167,-122.2558048,107725143.5,828654.95,1976,1,RES3,C1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.254883,37.872740],[-122.254912,37.872861],[-122.255232,37.873311],[-122.255266,37.873306],[-122.255382,37.873254],[-122.255415,37.873301],[-122.255634,37.873268],[-122.255650,37.873338],[-122.255842,37.873309],[-122.255895,37.873532],[-122.256196,37.873488],[-122.256165,37.873359],[-122.256091,37.873255],[-122.256159,37.873224],[-122.256313,37.873202],[-122.256335,37.873296],[-122.256368,37.873291],[-122.256385,37.873314],[-122.256639,37.873276],[-122.256627,37.873228],[-122.256640,37.873223],[-122.256567,37.872920],[-122.256516,37.872927],[-122.256509,37.872899],[-122.255550,37.873041],[-122.255581,37.873170],[-122.255501,37.873182],[-122.255128,37.872709],[-122.255127,37.872704],[-122.254883,37.872740]]]},""properties"":{}}"
1525,37.8792335,-122.278088,215933.3333,1079.666667,1926,2,RES3,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.278169,37.879285],[-122.278102,37.879152],[-122.278007,37.879182],[-122.278074,37.879315],[-122.278169,37.879285]]]},""properties"":{}}"
1526,37.87755604,-122.2768848,537400,2687,1922,1,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.276793,37.877518],[-122.276804,37.877608],[-122.276977,37.877594],[-122.276965,37.877504],[-122.276793,37.877518]]]},""properties"":{}}"
1527,37.8776245,-122.2676355,223866.6667,1119.333333,1907,2,RES3,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.267535,37.877580],[-122.267535,37.877669],[-122.267736,37.877669],[-122.267736,37.877580],[-122.267535,37.877580]]]},""properties"":{}}"
1528,37.8783178,-122.2682326,746100,3730.5,1921,1,RES3,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.268143,37.878287],[-122.268151,37.878361],[-122.268323,37.878348],[-122.268314,37.878275],[-122.268143,37.878287]]]},""properties"":{}}"
1529,37.8795941,-122.2756918,360800,1804,1915,1,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.275747,37.879658],[-122.275744,37.879528],[-122.275637,37.879530],[-122.275639,37.879660],[-122.275747,37.879658]]]},""properties"":{}}"
1530,37.877022,-122.265269,518900,2594.5,1949,1,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.265154,37.876980],[-122.265164,37.877078],[-122.265384,37.877064],[-122.265374,37.876966],[-122.265154,37.876980]]]},""properties"":{}}"
1531,37.87717717,-122.2658503,649200,3246,1939,2,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.265940,37.877106],[-122.265798,37.877109],[-122.265799,37.877153],[-122.265743,37.877154],[-122.265745,37.877239],[-122.265943,37.877236],[-122.265940,37.877106]]]},""properties"":{}}"
1532,37.8776625,-122.2631155,387500,1937.5,1937,2,RES3,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.263151,37.877586],[-122.263044,37.877604],[-122.263080,37.877739],[-122.263187,37.877721],[-122.263151,37.877586]]]},""properties"":{}}"
1533,37.878097,-122.2635365,207700,1038.5,1951,1,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.263584,37.877995],[-122.263451,37.878011],[-122.263489,37.878199],[-122.263622,37.878183],[-122.263584,37.877995]]]},""properties"":{}}"
1534,37.878362,-122.257797,1157600,5788,1956,2,RES3,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.257881,37.878428],[-122.257862,37.878284],[-122.257713,37.878296],[-122.257732,37.878440],[-122.257881,37.878428]]]},""properties"":{}}"
1535,37.879007,-122.266236,920200,4601,1940,3,RES3,C3,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.266286,37.878923],[-122.266164,37.878934],[-122.266186,37.879091],[-122.266308,37.879080],[-122.266286,37.878923]]]},""properties"":{}}"
1536,37.8801133,-122.2586474,657800,3289,1961,1,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.258494,37.880051],[-122.258509,37.880137],[-122.258583,37.880129],[-122.258597,37.880212],[-122.258773,37.880193],[-122.258745,37.880025],[-122.258494,37.880051]]]},""properties"":{}}"
1537,37.8801675,-122.257991,281300,1406.5,1928,3,RES3,RM1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.258079,37.880205],[-122.258068,37.880117],[-122.257903,37.880130],[-122.257914,37.880218],[-122.258079,37.880205]]]},""properties"":{}}"
1538,37.8809185,-122.2575325,425000,2125,1933,2,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.257471,37.880899],[-122.257520,37.880970],[-122.257594,37.880938],[-122.257545,37.880867],[-122.257471,37.880899]]]},""properties"":{}}"
1539,37.8678745,-122.2830625,106100,530.5,1943,1,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.283130,37.867911],[-122.283120,37.867829],[-122.282995,37.867838],[-122.283005,37.867920],[-122.283130,37.867911]]]},""properties"":{}}"
1540,37.8712315,-122.281285,231400,1157,1948,1,RES3,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.281337,37.871303],[-122.281318,37.871153],[-122.281233,37.871160],[-122.281252,37.871310],[-122.281337,37.871303]]]},""properties"":{}}"
1541,37.87129827,-122.2853504,248000,1240,1921,2,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.285296,37.871234],[-122.285312,37.871370],[-122.285405,37.871362],[-122.285389,37.871227],[-122.285296,37.871234]]]},""properties"":{}}"
1542,37.87185027,-122.283894,252650,1263.25,1929,1,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.283840,37.871772],[-122.283862,37.871936],[-122.283948,37.871928],[-122.283926,37.871765],[-122.283840,37.871772]]]},""properties"":{}}"
1543,37.873076,-122.287897,145500,727.5,1936,2,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.287839,37.873151],[-122.287955,37.873151],[-122.287955,37.873001],[-122.287839,37.873001],[-122.287839,37.873151]]]},""properties"":{}}"
1544,37.8688075,-122.275508,239330,1841,1918,2,COM10,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.275558,37.868842],[-122.275558,37.868773],[-122.275458,37.868773],[-122.275458,37.868842],[-122.275558,37.868842]]]},""properties"":{}}"
1545,37.86806325,-122.2706744,12384190,95263,1943,1,RES3,RM2,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.270413,37.867296],[-122.270490,37.868117],[-122.270570,37.868112],[-122.270578,37.868190],[-122.270506,37.868194],[-122.270568,37.868866],[-122.270630,37.868863],[-122.270635,37.868915],[-122.270808,37.868905],[-122.270805,37.868876],[-122.270968,37.868866],[-122.270949,37.868659],[-122.270882,37.868663],[-122.270874,37.868582],[-122.270821,37.868585],[-122.270801,37.868375],[-122.270891,37.868370],[-122.270873,37.868179],[-122.270778,37.868185],[-122.270770,37.868099],[-122.270861,37.868093],[-122.270808,37.867523],[-122.270853,37.867520],[-122.270832,37.867300],[-122.270787,37.867303],[-122.270784,37.867274],[-122.270413,37.867296]]]},""properties"":{}}"
1546,37.86937878,-122.2741906,1514800,7574,1927,3,RES3,W2,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.274308,37.869360],[-122.274271,37.869366],[-122.274260,37.869319],[-122.274079,37.869347],[-122.274100,37.869437],[-122.274319,37.869404],[-122.274308,37.869360]]]},""properties"":{}}"
1547,37.87038172,-122.2777227,823430.25,4686.3,1938,1,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.277819,37.870320],[-122.277607,37.870346],[-122.277626,37.870443],[-122.277838,37.870418],[-122.277819,37.870320]]]},""properties"":{}}"
1548,37.8716095,-122.277791,1414400,7072,1926,2,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.277707,37.871477],[-122.277723,37.871747],[-122.277875,37.871742],[-122.277859,37.871472],[-122.277707,37.871477]]]},""properties"":{}}"
1549,37.86837977,-122.2565974,3343994.75,25352.5,1945,4,COM4,C1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.256694,37.868480],[-122.256658,37.868263],[-122.256501,37.868279],[-122.256537,37.868497],[-122.256694,37.868480]]]},""properties"":{}}"
1550,37.87654098,-122.2856939,221966.6667,1109.833333,1941,1,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.285758,37.876501],[-122.285731,37.876501],[-122.285730,37.876461],[-122.285634,37.876462],[-122.285636,37.876614],[-122.285760,37.876613],[-122.285758,37.876501]]]},""properties"":{}}"
1551,37.8770566,-122.2830274,365300,1826.5,1940,2,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.283090,37.877003],[-122.282926,37.877006],[-122.282930,37.877104],[-122.283152,37.877099],[-122.283150,37.877048],[-122.283091,37.877049],[-122.283090,37.877003]]]},""properties"":{}}"
1552,37.8775485,-122.2834705,368600,1843,1941,2,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.283551,37.877599],[-122.283551,37.877498],[-122.283390,37.877498],[-122.283390,37.877599],[-122.283551,37.877599]]]},""properties"":{}}"
1553,37.87820532,-122.2869512,115440,888,1939,1,COM10,C3,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.286806,37.878197],[-122.286836,37.878275],[-122.287097,37.878213],[-122.287067,37.878136],[-122.286806,37.878197]]]},""properties"":{}}"
1554,37.8751145,-122.2748485,290800,1454,1915,1,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.274892,37.875048],[-122.274791,37.875055],[-122.274805,37.875181],[-122.274906,37.875174],[-122.274892,37.875048]]]},""properties"":{}}"
1555,37.87578059,-122.2767788,249533.3333,1247.666667,1910,1,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.276726,37.875857],[-122.276851,37.875846],[-122.276831,37.875704],[-122.276707,37.875715],[-122.276726,37.875857]]]},""properties"":{}}"
1556,37.87649775,-122.2722519,248700,1243.5,1930,2,RES3,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.272218,37.876539],[-122.272288,37.876537],[-122.272286,37.876457],[-122.272216,37.876458],[-122.272218,37.876539]]]},""properties"":{}}"
1557,37.877088,-122.2703165,264355,2033.5,1945,1,RES3,RM1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.270393,37.877126],[-122.270380,37.877037],[-122.270240,37.877050],[-122.270253,37.877139],[-122.270393,37.877126]]]},""properties"":{}}"
1558,37.87789891,-122.2710935,421600,2108,1978,2,RES3,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.270934,37.877874],[-122.270947,37.877955],[-122.271253,37.877924],[-122.271240,37.877843],[-122.271039,37.877863],[-122.271039,37.877863],[-122.270934,37.877874]]]},""properties"":{}}"
1559,37.87813263,-122.2768598,285200,1426,1908,1,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.276845,37.878122],[-122.276699,37.878134],[-122.276707,37.878187],[-122.276982,37.878163],[-122.276969,37.878065],[-122.276839,37.878076],[-122.276845,37.878122]]]},""properties"":{}}"
1560,37.87910873,-122.2713231,113000,565,1945,1,RES3,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.271374,37.879065],[-122.271260,37.879077],[-122.271272,37.879152],[-122.271386,37.879141],[-122.271374,37.879065]]]},""properties"":{}}"
1561,37.877603,-122.258171,147766.6667,1136.666667,1950,2,COM10,RM1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.258102,37.877569],[-122.258111,37.877647],[-122.258240,37.877637],[-122.258231,37.877559],[-122.258102,37.877569]]]},""properties"":{}}"
1562,37.87836964,-122.2573666,607053.3333,3806.666667,1972,2,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.257198,37.878342],[-122.257211,37.878427],[-122.257528,37.878397],[-122.257514,37.878308],[-122.257356,37.878323],[-122.257363,37.878370],[-122.257318,37.878374],[-122.257311,37.878331],[-122.257198,37.878342]]]},""properties"":{}}"
1563,37.87851194,-122.260238,284100,1420.5,1943,2,RES3,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.260240,37.878451],[-122.260155,37.878461],[-122.260179,37.878592],[-122.260317,37.878576],[-122.260287,37.878416],[-122.260235,37.878422],[-122.260240,37.878451]]]},""properties"":{}}"
1564,37.87846846,-122.2637418,5026933.333,25134.66667,1940,3,RES3,C2,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.263980,37.878342],[-122.263865,37.878355],[-122.263863,37.878341],[-122.263522,37.878379],[-122.263568,37.878634],[-122.263731,37.878616],[-122.263724,37.878574],[-122.263908,37.878554],[-122.263895,37.878480],[-122.264002,37.878468],[-122.263980,37.878342]]]},""properties"":{}}"
1565,37.87870386,-122.2651752,412000,2060,1945,2,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.265179,37.878802],[-122.265172,37.878753],[-122.265252,37.878746],[-122.265235,37.878627],[-122.265106,37.878638],[-122.265130,37.878806],[-122.265179,37.878802]]]},""properties"":{}}"
1566,37.87938208,-122.2572785,806400,4032,1927,2,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.257241,37.879407],[-122.257258,37.879453],[-122.257370,37.879427],[-122.257327,37.879313],[-122.257177,37.879348],[-122.257203,37.879416],[-122.257241,37.879407]]]},""properties"":{}}"
1567,37.879875,-122.262683,566700,2833.5,1945,2,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.262801,37.879928],[-122.262801,37.879822],[-122.262565,37.879822],[-122.262565,37.879928],[-122.262801,37.879928]]]},""properties"":{}}"
1568,37.87049,-122.286137,399400,1997,1946,1,RES1,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.286184,37.870423],[-122.286070,37.870435],[-122.286090,37.870557],[-122.286204,37.870545],[-122.286184,37.870423]]]},""properties"":{}}"
1569,37.8733365,-122.288816,304800,1524,1933,1,RES3,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.288865,37.873271],[-122.288763,37.873273],[-122.288767,37.873402],[-122.288869,37.873400],[-122.288865,37.873271]]]},""properties"":{}}"
1570,37.8746225,-122.278677,354933.3333,1774.666667,1927,1,RES3,W1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-122.278728,37.874701],[-122.278728,37.874544],[-122.278626,37.874544],[-122.278626,37.874701],[-122.278728,37.874701]]]},""properties"":{}}"
