id,Latitude,Longitude,NumberOfStories,YearBuilt,OccupancyClass,StructureType,PlanArea,ReplacementCost
2369,37.5529,-122.334,1,1949,RES1,W1,3657.37,359924
2370,37.5529,-122.336,2,1941,RES1,W1,2742.52,150578
2371,37.5529,-122.334,1,1950,RES1,W1,2900.59,337207
2372,37.5529,-122.337,1,1946,RES1,W1,1981.76,460290
2373,37.5527,-122.337,1,1946,RES1,W1,662.941,460290
2374,37.5529,-122.339,1,1993,RES1,W1,2283.94,999290
2375,37.5529,-122.333,1,1946,RES1,W1,2295.95,166334
2376,37.5794,-122.322,4,1991,RES4,C2,9646.11,9526919
2377,37.579,-122.322,4,1991,RES4,C1,8291.97,9526919
2378,37.5789,-122.321,4,1991,RES4,C2,25716.2,9526919
2379,37.5763,-122.316,1,1947,RES1,W1,2489.72,229979
2380,37.5762,-122.316,1,1947,RES1,W1,1579.51,229979
2381,37.5763,-122.317,1,1947,RES1,W1,1605.35,143382
2382,37.5763,-122.312,1,1945,RES1,W1,2102.21,192509
2383,37.5762,-122.311,1,1945,RES1,W1,2225.27,192509
2384,37.5764,-122.311,1,1945,RES1,W1,804.854,192509
2385,37.5763,-122.311,1,1947,RES1,W1,1381.88,219412
2386,37.5763,-122.312,1,1945,RES1,W1,1498.99,157425
2387,37.5762,-122.317,1,1947,RES1,W1,1365.84,72104
2388,37.5762,-122.312,1,1945,RES1,W1,1544.11,358383
2389,37.5761,-122.317,1,1947,RES1,W1,2485.64,160506
2390,37.5761,-122.316,1,1947,RES1,W1,2715.79,205628
2391,37.576,-122.316,1,1947,RES1,W1,3107.86,205628
2392,37.5761,-122.311,1,1945,RES1,W1,2333,182242
2393,37.5761,-122.316,1,1947,RES1,W1,1209.17,330283
2394,37.5761,-122.312,1,1945,RES1,W1,2062.83,63356
2395,37.5761,-122.312,1,1944,RES1,W1,1471.72,372791
2396,37.576,-122.317,1,1947,RES1,W1,1841.37,179305
2397,37.576,-122.311,1,1945,RES1,W1,1520.96,62992
2398,37.576,-122.317,1,1947,RES1,W1,542.426,53205
2399,37.5759,-122.317,1,1947,RES1,W1,1464.52,53205
2400,37.576,-122.312,1,1945,RES1,W1,1492.23,236598
2401,37.5759,-122.316,1,1947,RES1,W1,1412.66,290568
2402,37.5759,-122.311,1,1945,RES1,W1,1458.98,150032
2403,37.5759,-122.312,1,1945,RES1,W1,1520.2,48032
2404,37.5758,-122.317,1,1947,RES1,W1,1352.88,231160
2405,37.5758,-122.312,1,1945,RES1,W1,1509.81,390000
2406,37.5756,-122.315,1,1947,RES1,W1,1560.18,87587
2407,37.5755,-122.315,1,1947,RES1,W1,3825.42,87587
2408,37.5756,-122.312,1,1944,RES1,W1,2058.93,124884
2409,37.5756,-122.311,1,1946,RES1,W1,2012.94,210166
2410,37.5755,-122.312,1,1944,RES1,W1,1295.83,69989
2411,37.5754,-122.313,1,1944,RES1,W1,1163.12,69989
2412,37.5754,-122.311,1,1946,RES1,W1,1870.52,224143
2413,37.5754,-122.312,1,1944,RES1,W1,627.28,308738
2414,37.5754,-122.311,1,1946,RES1,W1,1515.79,178873
2415,37.5753,-122.313,1,1944,RES1,W1,2075.17,150749
2416,37.5753,-122.312,1,1944,RES1,W1,606.036,168580
2417,37.5752,-122.311,1,1946,RES1,W1,2026.42,382682
2418,37.5751,-122.312,1,1946,RES1,W1,1775.65,382682
2419,37.5749,-122.311,1,1946,RES1,W1,6932.09,382682
2420,37.5752,-122.318,2,1959,RES3,W1,6168.11,163847
2421,37.5752,-122.313,1,1946,RES1,W1,1564.65,370000
2422,37.5753,-122.312,1,1944,RES1,W1,1236.14,83214
2423,37.5752,-122.315,1,1944,RES1,W1,2620.23,63356
2424,37.5752,-122.312,1,1944,RES1,W1,1258.35,91427
2425,37.5751,-122.312,1,1944,RES1,W1,1737.49,91427
2426,37.5751,-122.315,1,1944,RES1,W1,1904.05,35165
2427,37.5751,-122.313,1,1944,RES1,W1,1308.49,50723
2428,37.5751,-122.313,1,1944,RES1,W1,2228.33,50723
2429,37.575,-122.312,1,1946,RES1,W1,2490.24,171973
2430,37.5749,-122.312,1,1946,RES1,W1,2309.57,298491
2431,37.5748,-122.312,1,1946,RES1,W1,1370.94,367824
2432,37.5746,-122.313,1,1944,RES1,W1,2034.22,228441
2433,37.5747,-122.317,2,1930,COM1,URM,4042.18,73363
2434,37.5744,-122.317,1,1930,COM1,S5,12409.9,73363
2435,37.5747,-122.314,1,1944,RES3,W1,1449.09,299860
2436,37.5746,-122.314,1,1944,RES3,W1,729.944,299860
2437,37.5747,-122.316,1,1943,RES1,W1,1152.74,242773
2438,37.5746,-122.316,1,1943,RES1,W1,2740.13,242773
2439,37.5746,-122.316,1,1943,RES1,W1,1105.53,242773
2440,37.5747,-122.312,1,1946,RES1,W1,2035.09,348575
2441,37.5746,-122.314,1,1944,RES1,W1,1196.74,239719
2442,37.5745,-122.314,1,1944,RES1,W1,1176.41,239719
2443,37.5746,-122.312,1,1946,RES1,RM1,1664.79,261075
2444,37.5745,-122.313,2,1944,RES1,W1,606.53,465999
2445,37.5745,-122.313,2,1944,RES1,W1,2088.11,465999
2446,37.5745,-122.317,1,1960,COM1,C2,1805.79,1698
2447,37.5745,-122.313,1,1947,RES1,W1,2371.53,113248
2448,37.5743,-122.313,1,1947,RES1,W1,3129.81,113248
2449,37.5744,-122.316,1,1943,RES1,W1,1963.09,138335
2450,37.5744,-122.314,1,1944,RES1,W1,1248.18,79849
2451,37.5743,-122.314,1,1944,RES1,W1,1837.18,79849
2452,37.5743,-122.314,1,1944,RES1,W1,929.24,79849
2453,37.5743,-122.319,2,1980,COM2,PC1,13062.3,324677
2454,37.5744,-122.313,2,1999,RES1,W1,1963.11,401510
2455,37.5744,-122.317,2,1980,RES3,W1,1930.67,209731
2456,37.5744,-122.315,1,1930,RES1,W1,2176.21,370566
2457,37.5742,-122.315,1,1930,RES1,W1,587.974,370566
2458,37.5743,-122.319,1,1941,RES1,W1,1787.96,119426
2459,37.5742,-122.317,1,1943,RES1,W1,1872.19,84885
2460,37.5741,-122.319,1,1930,RES1,W1,2176.98,243006
2461,37.5742,-122.314,1,1944,RES1,W1,422.016,117917
2462,37.5742,-122.314,1,1944,RES1,W1,691.773,117917
2463,37.5741,-122.312,1,1945,RES1,W1,1875.54,148596
2464,37.5638,-122.31,1,1939,RES1,W1,1652.15,363561
2465,37.5638,-122.303,1,1954,RES1,W1,2490.64,76246
2466,37.5637,-122.302,1,1954,RES1,W1,2456.17,76246
2467,37.5638,-122.3,1,1954,RES1,W1,2261.17,192128
2468,37.5638,-122.31,1,1939,RES1,W1,1136.71,50959
2469,37.5638,-122.302,1,1954,RES1,W1,1997.08,55707
2470,37.5637,-122.31,1,1939,RES1,W1,1896.31,220000
2471,37.5637,-122.3,1,1954,RES1,W1,2429.9,421500
2472,37.5637,-122.31,1,1941,RES1,W1,1683.97,65789
2473,37.5636,-122.3,1,1954,RES1,W1,2445.55,61493
2474,37.5637,-122.302,1,1954,RES1,W1,1827.85,288271
2475,37.5636,-122.31,1,1939,RES1,W1,1673.15,78908
2476,37.5636,-122.302,1,1954,RES1,W1,2368.1,56529
2477,37.5636,-122.302,1,1954,RES1,W1,2069.74,236081
2478,37.5636,-122.31,2,1940,RES1,W1,1440.39,434838
2479,37.5636,-122.301,1,1954,RES1,W1,2776.16,391886
2480,37.5635,-122.31,1,1939,RES1,W1,1232.78,429505
2481,37.5635,-122.302,1,1954,RES1,W1,3432.44,376933
2482,37.5635,-122.31,1,1939,RES1,W1,2003.05,508447
2483,37.5635,-122.301,1,1954,RES1,W1,1919.01,277392
2484,37.5634,-122.311,1,1939,RES1,W1,1548.97,166530
2485,37.5634,-122.302,1,1954,RES1,W1,2311.28,182290
2486,37.5633,-122.302,1,1954,RES1,W1,2768.38,182290
2487,37.5634,-122.3,1,1955,RES1,W1,3012.95,104333
2488,37.5634,-122.301,1,1954,RES1,W1,2300.54,255821
2489,37.5633,-122.301,1,1954,RES1,W1,1952.03,255821
2490,37.5634,-122.311,1,1939,RES1,W1,1371.28,447907
2491,37.5633,-122.3,1,1954,RES1,W1,2379.23,400345
2492,37.5631,-122.301,1,1954,RES1,W1,2261.49,103934
2493,37.5631,-122.3,2,1954,RES1,W1,1817.12,358099
2494,37.563,-122.309,1,1946,RES1,W1,1897.79,332871
2495,37.563,-122.309,1,1946,RES1,W1,1412.23,332871
2496,37.563,-122.3,1,1955,RES1,W1,1809.07,57975
2497,37.5629,-122.309,1,1946,RES1,W1,1636.85,482666
2498,37.5628,-122.309,1,1946,RES1,W1,2276.06,482666
2499,37.5628,-122.3,1,1954,RES1,W1,1993.41,223960
2500,37.5628,-122.309,1,1946,RES1,W1,2192.56,65008
2501,37.5627,-122.3,1,1954,RES1,W1,2298.9,89701
2502,37.5626,-122.3,1,1954,RES1,W1,2042.78,89701
2503,37.5627,-122.309,1,1946,RES1,W1,2871.44,183992
2504,37.5627,-122.308,1,1946,RES1,W1,1578.51,441558
2505,37.5626,-122.309,1,1946,RES1,W1,1858.5,60554
2506,37.5626,-122.309,1,1946,RES1,W1,2873.09,71022
2507,37.5625,-122.311,1,1940,RES1,W1,3615.8,396341
2508,37.5625,-122.309,1,1946,RES1,W1,3393.39,143337
2509,37.5625,-122.308,1,1946,RES1,W1,1859.29,193654
2510,37.5625,-122.308,1,1948,RES1,W1,2117.15,423615
2511,37.5625,-122.309,1,1946,RES1,W1,2484.61,360805
2512,37.5625,-122.31,1,1946,RES1,W1,1506.33,301667
2513,37.5624,-122.308,1,1946,RES1,RM1,3763.77,108738
2514,37.5624,-122.308,1,1948,RES1,W1,1790.1,55599
2515,37.5624,-122.31,1,1941,RES1,W1,1750.12,453055
2516,37.5623,-122.31,1,1941,RES1,W1,1842.83,453055
2517,37.5623,-122.31,1,1942,RES1,W1,1636.39,429877
2518,37.5623,-122.309,1,1946,RES1,W1,3181.73,146234
2519,37.5623,-122.308,1.5,1946,RES1,W1,1847.72,206366
2520,37.5623,-122.31,1,1941,RES1,W1,1331.1,406447
2521,37.5627,-122.312,1,1939,RES1,W1,1769.97,222762
2522,37.5626,-122.319,1,1930,COM8,S4,13037,238498
2523,37.5627,-122.311,1,1940,RES1,W1,2105.03,230332
2524,37.5627,-122.313,1,1938,RES1,W1,580.423,168985
2525,37.5628,-122.313,1,1938,RES1,W1,1644.98,168985
2526,37.5626,-122.32,2,1907,RES3,W1,2405.55,167530
2527,37.5626,-122.313,1,1937,RES3,C2,2883.85,155986
2528,37.5626,-122.312,2,1940,RES1,W1,1731.25,151427
2529,37.5625,-122.32,2,1955,RES3,W1,3528.98,96320
2530,37.5624,-122.32,2,1955,RES3,W1,773.381,96320
2531,37.5623,-122.321,2,1955,RES3,W1,3213.94,96320
2532,37.5626,-122.311,1,1940,RES1,W1,1178.36,55337
2533,37.5625,-122.312,1,1939,RES1,W1,1946.35,460923
2534,37.5625,-122.313,1,1938,RES1,W1,1206.58,399456
2535,37.5624,-122.313,1,1938,RES1,W1,1070.04,399456
2536,37.5625,-122.311,1,1940,RES1,W1,1656.31,306271
2537,37.5624,-122.313,1,1930,RES3,W1,3523.39,294338
2538,37.5624,-122.312,1,1940,RES1,W1,1841.43,120989
2539,37.5622,-122.312,1,1940,RES1,W1,2302.43,120989
2540,37.5624,-122.312,1,1940,RES1,W1,1926.15,483417
2541,37.5623,-122.313,1,1939,RES3,W1,2080.73,202321
2542,37.5623,-122.32,2,1946,RES3,W1,3224.84,89678
2543,37.5623,-122.312,1,1940,RES1,W1,1650.15,577677
2544,37.5623,-122.312,1,1940,RES1,W1,1276.35,195757
2545,37.5623,-122.311,1,1940,RES1,W1,2016.16,331583
2546,37.5622,-122.314,1,1938,RES3,S5,1997.97,86320
2547,37.5622,-122.32,2,1926,RES3,W1,2080.4,78587
2548,37.5622,-122.311,1,1940,RES1,W1,1336.04,483981
2549,37.5622,-122.312,1,1940,RES1,W1,1309.91,193000
2550,37.5621,-122.311,1,1940,RES1,W1,2048.22,307079
2551,37.562,-122.311,1,1940,RES1,W1,2052.52,559188
2552,37.5629,-122.311,1,1940,RES1,W1,1967.93,178303
2553,37.5624,-122.311,1,1940,RES1,W1,1827.45,476189
2554,37.5621,-122.32,2,1947,RES3,W1,3906.18,99825
2555,37.562,-122.32,2,1947,RES3,W1,4269.42,99825
2556,37.5621,-122.312,1,1940,RES1,W1,1404.46,117680
2557,37.5561,-122.322,2,1929,RES1,W1,2093.46,655498
2558,37.5619,-122.312,1,1940,RES1,W1,1806.29,61259
2559,37.5572,-122.322,1,1929,RES1,W1,1906.57,192832
2560,37.5555,-122.322,2,1929,RES1,W1,1784.66,512223
2561,37.5551,-122.322,2,1946,RES1,W1,2246.05,112231
2562,37.5581,-122.32,1,1980,RES6,W1,13604.7,9846437
2563,37.5559,-122.318,3,1962,RES3,W1,15560.6,5248408
2564,37.555,-122.318,1,2007,RES3,W1,23259.8,458014
2565,37.5548,-122.317,6,1980,COM4,RM2,16196.3,33850000
2566,37.5543,-122.319,1,1982,RES3,W1,15271.2,539160
2567,37.5546,-122.319,1,1982,RES3,W1,855.052,539160
2568,37.5537,-122.315,1,1930,COM4,URM,7192.62,3771158
2569,37.5619,-122.314,1,1949,RES1,W1,2938.34,120594
2570,37.5619,-122.312,1,1940,RES1,W1,2527.64,381863
2571,37.5619,-122.311,1,1940,RES1,W1,1950.03,240356
2572,37.5619,-122.312,1,1940,RES1,W1,1380.4,351654
2573,37.5617,-122.32,3,1963,RES3,W1,7998.98,1758315
2574,37.5618,-122.311,1,1941,RES1,W1,1670.21,405305
2575,37.5617,-122.311,1,1941,RES1,W1,1860.05,225341
2576,37.5616,-122.311,1,1941,RES1,W1,1334.21,68294
2577,37.5616,-122.317,1,1945,RES3,W1,2573.46,167634
2578,37.5615,-122.312,1,1941,RES1,W1,2511.02,379220
2579,37.5614,-122.317,1,1945,RES3,W1,2865.36,237986
2580,37.5614,-122.317,1,1945,RES3,W1,2990.61,237986
2581,37.5614,-122.312,1,1940,RES1,W1,1610.44,186553
2582,37.5613,-122.312,1,1941,RES1,W1,2536.81,459221
2583,37.5612,-122.317,1,1945,RES3,W1,2937.77,213630
2584,37.5612,-122.317,1,1945,RES3,W1,3597.13,213630
2585,37.5612,-122.312,1,1941,RES1,W1,2124.3,214649
2586,37.5611,-122.312,1,1941,RES1,W1,2082.04,169874
2587,37.561,-122.317,1,1945,RES3,C2,2943.66,77412
2588,37.5611,-122.312,1,1942,RES1,W1,1917.84,339828
2589,37.561,-122.311,1,1946,RES1,W1,2074.01,57604
2590,37.5609,-122.317,1,1945,RES3,W1,2934.24,213786
2591,37.561,-122.312,1,1942,RES1,W1,1998.68,72689
2592,37.5609,-122.311,1,1946,RES1,W1,2470.44,158961
2593,37.5609,-122.312,1,1942,RES1,W1,1812.85,424521
2594,37.5608,-122.317,1,1945,RES3,W1,3280.97,211952
2595,37.5609,-122.311,1,1947,RES1,W1,2159.82,291215
2596,37.5607,-122.311,1,1946,RES1,W1,2127.65,279878
2597,37.5608,-122.313,1,1941,RES1,W1,1815.41,112535
2598,37.5607,-122.317,1,1945,RES3,W1,2991.31,429096
2599,37.5606,-122.316,1,1945,RES3,W1,2917.74,82261
2600,37.5606,-122.311,1,1946,RES1,W1,1790.02,543655
2601,37.5606,-122.312,1,1946,RES1,W1,1281.25,470420
2602,37.5606,-122.312,1,1946,RES1,W1,1798.44,461760
2603,37.5605,-122.311,1,1946,RES1,W1,2069.42,265259
2604,37.5603,-122.321,1,1982,RES3,C2,12748.7,406796
2605,37.5605,-122.316,1,1945,RES3,W1,3029.79,172192
2606,37.5605,-122.312,1,1946,RES1,W1,1831.47,192953
2607,37.5605,-122.311,1,1946,RES1,W1,1533.57,171903
2608,37.5604,-122.316,1,1945,RES3,C2,2948.71,193891
2609,37.5603,-122.316,1,1945,RES3,W1,3817.39,193891
2610,37.5604,-122.312,1,1946,RES1,W1,2186.18,195688
2611,37.5604,-122.311,1,1946,RES1,W1,1904.93,505050
2612,37.5603,-122.311,1,1946,RES1,W1,2323.47,71720
2613,37.5602,-122.311,1,1946,RES1,W1,2679.1,71720
2614,37.5603,-122.311,1,1946,RES1,W1,2267.77,550773
2615,37.5602,-122.312,1,1946,RES1,W1,1251.75,550773
2616,37.5547,-122.337,1,1930,REL1,S5,28760.3,3130585
2617,37.5541,-122.336,1,1980,EDU1,W1,18501.3,974297
2618,37.5612,-122.334,2,1964,RES1,W1,6034.24,2486673
2619,37.561,-122.333,2,1910,RES1,W1,3194.97,604800
2620,37.5592,-122.335,2,1956,RES1,W1,4452.34,342786
2621,37.5588,-122.335,2,1941,RES1,W1,5974.86,2088500
2622,37.5585,-122.335,1,1963,RES1,W1,5699.71,2429500
2623,37.5584,-122.336,1,1942,RES1,W1,6392.57,893703
2624,37.5584,-122.336,1,1947,RES1,W1,5363.85,61165
2625,37.5583,-122.334,1,1956,RES1,W1,5223.27,182258
2626,37.5582,-122.333,1,1941,RES1,W1,3135.91,285377
2627,37.558,-122.333,1,1941,RES1,W1,568.655,285377
2628,37.5581,-122.336,2,1954,RES1,W1,4207.37,1409102
2629,37.5581,-122.333,2,1937,RES1,W1,1926,1240987
2630,37.558,-122.333,1,1941,RES1,W1,3605.71,262522
2631,37.558,-122.335,1,1957,RES1,W1,6014.92,1456329
2632,37.5579,-122.334,1,1957,RES1,W1,6232.89,601603
2633,37.5578,-122.336,1,1956,RES1,W1,6465.17,200935
2634,37.5579,-122.333,1,1935,RES1,W1,2353.8,878019
2635,37.5577,-122.333,1,1935,RES1,W1,1850.98,878019
2636,37.5577,-122.335,1,1957,RES1,W1,4757.44,549247
2637,37.5577,-122.333,1,1929,RES1,W1,2267.63,883229
2638,37.5779,-122.318,2,1947,RES1,W1,1618.54,352081
2639,37.5779,-122.314,1,1947,RES1,W1,1542.1,48234
2640,37.5779,-122.316,1,1947,RES1,W1,727.758,385626
2641,37.5778,-122.316,1,1947,RES1,W1,1308.21,385626
2642,37.5778,-122.311,1,1953,RES1,W1,1979.22,61702
2643,37.5778,-122.311,1,1953,RES1,W1,2524.75,61702
2644,37.5779,-122.314,1,1947,RES1,W1,1445.77,234051
2645,37.5778,-122.315,1,1947,RES1,W1,1869.82,148026
2646,37.5779,-122.312,1,1947,RES1,W1,1470.65,161080
2647,37.5778,-122.318,1,1947,RES1,W1,1994.52,304267
2648,37.5778,-122.319,2,1948,RES1,W1,1722.46,342970
2649,37.5778,-122.312,1,1948,RES1,W1,2144.82,95373
2650,37.5777,-122.314,1,1947,RES1,W1,1737.2,250621
2651,37.5777,-122.314,1,1947,RES1,W1,2883.09,250621
2652,37.5777,-122.318,1,1947,RES1,W1,2414.04,293882
2653,37.5777,-122.315,1,1947,RES1,W1,1422.88,257035
2654,37.5777,-122.319,1,1949,RES1,W1,1968.85,258969
2655,37.5776,-122.319,1,1949,RES1,W1,1789.95,258969
2656,37.5777,-122.312,1,1947,RES1,W1,1481.06,100921
2657,37.5777,-122.318,1,1947,RES1,W1,2170.97,229449
2658,37.5777,-122.315,1,1947,RES1,W1,1979.49,464476
2659,37.5777,-122.315,1,1947,RES1,W1,2212.27,188140
2660,37.5776,-122.311,1,1948,RES1,W1,1968.69,281927
2661,37.5776,-122.315,1,1947,RES1,W1,2127.59,57958
2662,37.5775,-122.313,1,1947,RES1,W1,1731.3,81604
2663,37.5775,-122.315,1,1947,RES1,W1,1501.11,119239
2664,37.5775,-122.315,2,1947,RES1,W1,1440.85,330697
2665,37.5775,-122.319,1,1949,RES1,W1,2498.4,221781
2666,37.5775,-122.312,1,1947,RES1,W1,1533.55,460000
2667,37.5775,-122.313,1,1947,RES1,W1,1391.63,157491
2668,37.5774,-122.313,1,1947,RES1,W1,663.221,157491
2669,37.5774,-122.313,1,1947,RES1,W1,607.18,157491
2670,37.5774,-122.319,1,1947,RES1,W1,1977.67,286573
2671,37.5773,-122.319,1,1947,RES1,W1,708.106,286573
2672,37.5774,-122.312,1,1947,RES1,W1,2262.81,284812
2673,37.5774,-122.312,1,1946,RES1,W1,1303.46,100345
2674,37.5774,-122.315,1,1947,RES1,W1,1867.62,277780
2675,37.5773,-122.314,1,1947,RES1,W1,1465.16,75854
2676,37.5773,-122.314,1,1947,RES1,W1,2157.79,444501
2677,37.5773,-122.313,1,1947,RES1,W1,1719.86,52377
2678,37.5773,-122.319,3,1962,RES3,C2,2663.8,8731150
2679,37.5769,-122.319,3,1962,RES3,W1,17730.7,8731150
2680,37.5773,-122.313,1,1947,RES1,W1,1607.91,182637
2681,37.5772,-122.315,1,1947,RES1,W1,1513.43,351902
2682,37.5772,-122.315,1,1947,RES1,W1,1408.15,288712
2683,37.5772,-122.313,1,1947,RES1,W1,1350.49,198871
2684,37.5772,-122.316,2,1947,RES1,W1,2054.34,376187
2685,37.5772,-122.312,1,1947,RES1,W1,1408.59,323625
2686,37.5772,-122.313,1,1947,RES1,W1,1849.81,380558
2687,37.5772,-122.315,1,1947,RES1,W1,2335.56,211859
2688,37.5771,-122.315,1,1947,RES1,W1,1783.66,211859
2689,37.5771,-122.312,1,1945,RES1,W1,1180.93,65030
2690,37.577,-122.312,1,1945,RES1,W1,1252.89,65030
2691,37.5771,-122.313,1,1947,RES1,W1,1361.76,104285
2692,37.5771,-122.312,1,1947,RES1,W1,1371.97,91869
2693,37.5771,-122.313,1,1947,RES1,W1,1406.79,75000
2694,37.577,-122.313,1,1947,RES1,W1,1600.88,79033
2695,37.577,-122.315,1,1947,RES1,W1,605.757,59293
2696,37.577,-122.315,1,1947,RES1,W1,1254.55,59293
2697,37.577,-122.315,1,1947,RES1,W1,696.828,112847
2698,37.5769,-122.315,1,1947,RES1,W1,1959.46,112847
2699,37.5769,-122.313,1,1947,RES1,W1,1407.98,271954
2700,37.5769,-122.313,1,1947,RES1,W1,631.047,271954
2701,37.577,-122.316,1,1947,RES1,W1,1481.56,250791
2702,37.5769,-122.312,1,1945,RES1,W1,1566.91,343967
2703,37.5768,-122.313,1,1947,RES1,W1,2220.95,49480
2704,37.5768,-122.312,1,1945,RES1,W1,1518.22,273060
2705,37.5768,-122.312,1,1947,RES1,W1,1284.17,162230
2706,37.5768,-122.316,1,1947,RES1,W1,2572.68,336702
2707,37.5767,-122.316,1,1947,RES1,W1,2469.26,336702
2708,37.5768,-122.313,1,1947,RES1,W1,2152.37,170993
2709,37.5767,-122.313,1,1945,RES1,W1,1619.04,48854
2710,37.5767,-122.313,1,1945,RES1,W1,2677.59,463819
2711,37.5767,-122.316,1,1947,RES1,W1,646.122,463401
2712,37.5766,-122.316,1,1947,RES1,W1,1084.36,463401
2713,37.5765,-122.316,1,1947,RES1,W1,1869.31,463401
2714,37.5767,-122.313,1,1945,RES1,W1,579.573,365490
2715,37.5765,-122.313,1,1945,RES1,W1,1260.76,365490
2716,37.5766,-122.315,1,1947,RES1,W1,1352.37,296684
2717,37.5766,-122.316,1,1947,RES1,W1,2319.43,134785
2718,37.5764,-122.316,1,1947,RES1,W1,1421.19,134785
2719,37.5765,-122.311,1,1980,RES3,C2,1310.33,170263
2720,37.5765,-122.312,1,1945,RES1,W1,1509.06,369408
2721,37.5765,-122.317,1,1947,RES1,W1,1396.2,46707
2722,37.5765,-122.312,1,1945,RES1,W1,1552.43,222817
2723,37.5765,-122.313,1,1945,RES1,W1,1510.27,265806
2724,37.5764,-122.312,1,1945,RES1,W1,1703.54,155061
2725,37.5764,-122.317,1,1947,RES1,W1,2397.53,380726
2726,37.5764,-122.312,1,1945,RES1,W1,2819.54,509150
2727,37.5658,-122.304,1,1950,RES1,W1,1986.98,278521
2728,37.5658,-122.306,1,1951,RES1,RM1,725.388,507936
2729,37.5657,-122.306,1,1951,RES1,W1,1799.69,507936
2730,37.5657,-122.307,1,1950,RES1,W1,1818.42,440221
2731,37.5657,-122.305,1,1950,RES1,W1,2342.78,216022
2732,37.5657,-122.302,1,1955,RES1,W1,2438.89,470406
2733,37.5657,-122.303,1,1953,RES1,W1,2395.66,280777
2734,37.5657,-122.307,1,1950,RES1,W1,1734.71,345447
2735,37.5656,-122.305,1,1950,RES1,W1,1915.33,229714
2736,37.5656,-122.305,1,1950,RES1,W1,1529.07,229714
2737,37.5656,-122.307,1,1950,RES1,W1,2222.08,138335
2738,37.5656,-122.303,1,1955,RES1,W1,3705.92,62527
2739,37.5656,-122.307,1,1950,RES1,W1,1364.65,212207
2740,37.5656,-122.306,1,1950,RES1,W1,2605.11,351734
2741,37.5655,-122.306,1,1950,RES1,W1,2034.68,351734
2742,37.5655,-122.307,1,1950,RES1,W1,1563.31,360413
2743,37.5655,-122.303,1,1955,RES1,W1,1750.17,57352
2744,37.5655,-122.305,1,1950,RES1,W1,2080.36,95614
2745,37.5655,-122.304,1,1951,RES1,W1,1630.88,79670
2746,37.5655,-122.304,2,1951,RES1,W1,831.858,79670
2747,37.5655,-122.305,1,1950,RES1,W1,1605.69,221350
2748,37.5654,-122.303,1,1953,RES1,RM1,1968.77,303929
2749,37.5654,-122.305,1,1950,RES1,W1,2184.81,257035
2750,37.5654,-122.302,1,1955,RES1,W1,1794.56,412500
2751,37.5654,-122.306,1,1950,RES1,W1,2011.67,310660
2752,37.5653,-122.306,1,1950,RES1,W1,3799.74,310660
2753,37.5654,-122.306,1,1950,RES1,W1,872.411,80338
2754,37.5653,-122.305,1,1950,RES1,W1,1788.93,73015
2755,37.5653,-122.304,1,1951,RES1,W1,1624.52,271954
2756,37.5653,-122.305,1,1950,RES1,W1,1554.38,69989
2757,37.5652,-122.305,1,1950,RES1,W1,1847.71,69989
2758,37.5653,-122.303,1,1953,RES1,W1,1774.59,128291
2759,37.5653,-122.302,1,1955,RES1,W1,2053.99,73476
2760,37.5652,-122.304,1,1953,RES1,W1,2558.23,280862
2761,37.5652,-122.3,1,1955,RES1,W1,2239.93,224568
2762,37.5652,-122.3,1,1955,RES1,W1,2680.92,364081
2763,37.5652,-122.301,1,1955,RES1,W1,1805.09,111522
2764,37.5652,-122.306,1,1950,RES1,W1,2089.85,78744
2765,37.5651,-122.306,1,1950,RES1,W1,1806.45,78744
2766,37.5652,-122.301,1,1955,RES1,W1,2306.75,386253
2767,37.5651,-122.305,1,1950,RES1,W1,1487.68,283827
2768,37.5651,-122.305,1,1950,RES1,W1,2109.32,283827
2769,37.5651,-122.303,1,1980,RES1,W1,2871.85,185662
2770,37.5651,-122.301,1,1955,RES1,W1,2187.37,58387
2771,37.5651,-122.307,1,1950,RES1,W1,1581.19,102970
2772,37.5651,-122.304,1,1953,RES1,W1,2644.34,57352
2773,37.565,-122.309,2,2013,RES1,W1,1450.88,451660
2774,37.565,-122.301,1,1955,RES1,RM1,1821.99,281387
2775,37.565,-122.306,1,1950,RES1,W1,2359.66,254923
2776,37.565,-122.305,2,1950,RES1,W1,2563.9,112706
2777,37.5649,-122.306,2,1950,RES1,W1,565.515,112706
2778,37.5649,-122.305,1,1950,RES1,W1,1932.63,112706
2779,37.565,-122.306,1,1950,RES1,W1,890.703,274539
2780,37.5649,-122.306,1,1950,RES1,W1,2635.77,274539
2781,37.5648,-122.306,1,1950,RES1,W1,1029.22,274539
2782,37.565,-122.307,1,1950,RES1,W1,1374.36,402019
2783,37.5649,-122.304,1,1953,RES1,W1,1705.74,273041
2784,37.5648,-122.304,1,1953,RES1,W1,2007.14,273041
2785,37.5649,-122.301,1,1955,RES1,W1,2567.04,399556
2786,37.5649,-122.306,1,1950,RES1,W1,2176.7,327673
2787,37.5648,-122.306,1,1950,RES1,W1,1982.53,327673
2788,37.5648,-122.305,1,1951,RES1,W1,2077.36,246324
2789,37.5648,-122.308,3,2012,RES3,W1,3424.47,544807
2790,37.5648,-122.302,1,1955,RES1,W1,1735.35,57345
2791,37.5648,-122.303,1,1953,RES1,W1,2076.49,95652
